unit_code,canonical_name,organization_type,unit_level,year_start,year_end,source_ref,source_url,source_type,code_source,crawled_at,crawl_version,unit_name_raw,unit_code_raw,dedup_key,qa_label,qa_annotator,qa_confidence,qa_note,qa_date,dataset_name,export_date
OTH_HDND_DT,Hội đồng nhân dân Đồng Tháp,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Đồng Tháp,OTH_HDND_DT,hoi ong nhan dan ong thap,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_DT,Tòa án nhân dân Đồng Tháp,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Đồng Tháp,OTH_TAND_DT,toa an nhan dan ong thap,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_DT,Viện kiểm sát nhân dân Đồng Tháp,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Đồng Tháp,OTH_VKSND_DT,vien kiem sat nhan dan ong thap,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_LA,Hội đồng nhân dân Long An,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Long An,OTH_HDND_LA,hoi ong nhan dan long an,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_LA,Tòa án nhân dân Long An,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Long An,OTH_TAND_LA,toa an nhan dan long an,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_LA,Viện kiểm sát nhân dân Long An,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Long An,OTH_VKSND_LA,vien kiem sat nhan dan long an,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_DLA,Hội đồng nhân dân Đắk Lắk,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Đắk Lắk,OTH_HDND_DLA,hoi ong nhan dan ak lak,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_DLA,Tòa án nhân dân Đắk Lắk,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Đắk Lắk,OTH_TAND_DLA,toa an nhan dan ak lak,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_DLA,Viện kiểm sát nhân dân Đắk Lắk,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Đắk Lắk,OTH_VKSND_DLA,vien kiem sat nhan dan ak lak,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_GLA,Hội đồng nhân dân Gia Lai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Gia Lai,OTH_HDND_GLA,hoi ong nhan dan gia lai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_GLA,Tòa án nhân dân Gia Lai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Gia Lai,OTH_TAND_GLA,toa an nhan dan gia lai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_GLA,Viện kiểm sát nhân dân Gia Lai,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Gia Lai,OTH_VKSND_GLA,vien kiem sat nhan dan gia lai,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_LD,Hội đồng nhân dân Lâm Đồng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Lâm Đồng,OTH_HDND_LD,hoi ong nhan dan lam ong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_LD,Tòa án nhân dân Lâm Đồng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Lâm Đồng,OTH_TAND_LD,toa an nhan dan lam ong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_LD,Viện kiểm sát nhân dân Lâm Đồng,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Lâm Đồng,OTH_VKSND_LD,vien kiem sat nhan dan lam ong,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_KT,Hội đồng nhân dân Kon Tum,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Kon Tum,OTH_HDND_KT,hoi ong nhan dan kon tum,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_KT,Tòa án nhân dân Kon Tum,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Kon Tum,OTH_TAND_KT,toa an nhan dan kon tum,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_KT,Viện kiểm sát nhân dân Kon Tum,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Kon Tum,OTH_VKSND_KT,vien kiem sat nhan dan kon tum,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_DNO,Hội đồng nhân dân Đắk Nông,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Đắk Nông,OTH_HDND_DNO,hoi ong nhan dan ak nong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_DNO,Tòa án nhân dân Đắk Nông,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Đắk Nông,OTH_TAND_DNO,toa an nhan dan ak nong,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_DNO,Viện kiểm sát nhân dân Đắk Nông,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Đắk Nông,OTH_VKSND_DNO,vien kiem sat nhan dan ak nong,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_KHA,Hội đồng nhân dân Khánh Hòa,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Khánh Hòa,OTH_HDND_KHA,hoi ong nhan dan khanh hoa,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_KHA,Tòa án nhân dân Khánh Hòa,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Khánh Hòa,OTH_TAND_KHA,toa an nhan dan khanh hoa,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_KHA,Viện kiểm sát nhân dân Khánh Hòa,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Khánh Hòa,OTH_VKSND_KHA,vien kiem sat nhan dan khanh hoa,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_BTN,Hội đồng nhân dân Bình Thuận,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Bình Thuận,OTH_HDND_BTN,hoi ong nhan dan binh thuan,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_BTN,Tòa án nhân dân Bình Thuận,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Bình Thuận,OTH_TAND_BTN,toa an nhan dan binh thuan,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_BTN,Viện kiểm sát nhân dân Bình Thuận,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Bình Thuận,OTH_VKSND_BTN,vien kiem sat nhan dan binh thuan,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_NTN,Hội đồng nhân dân Ninh Thuận,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Ninh Thuận,OTH_HDND_NTN,hoi ong nhan dan ninh thuan,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_NTN,Tòa án nhân dân Ninh Thuận,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Ninh Thuận,OTH_TAND_NTN,toa an nhan dan ninh thuan,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_NTN,Viện kiểm sát nhân dân Ninh Thuận,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Ninh Thuận,OTH_VKSND_NTN,vien kiem sat nhan dan ninh thuan,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_PY,Hội đồng nhân dân Phú Yên,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Phú Yên,OTH_HDND_PY,hoi ong nhan dan phu yen,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_PY,Tòa án nhân dân Phú Yên,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Phú Yên,OTH_TAND_PY,toa an nhan dan phu yen,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_PY,Viện kiểm sát nhân dân Phú Yên,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Phú Yên,OTH_VKSND_PY,vien kiem sat nhan dan phu yen,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_BDH,Hội đồng nhân dân Bình Định,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Bình Định,OTH_HDND_BDH,hoi ong nhan dan binh inh,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_BDH,Tòa án nhân dân Bình Định,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Bình Định,OTH_TAND_BDH,toa an nhan dan binh inh,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_BDH,Viện kiểm sát nhân dân Bình Định,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Bình Định,OTH_VKSND_BDH,vien kiem sat nhan dan binh inh,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_QNG,Hội đồng nhân dân Quảng Ngãi,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Quảng Ngãi,OTH_HDND_QNG,hoi ong nhan dan quang ngai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_QNG,Tòa án nhân dân Quảng Ngãi,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Quảng Ngãi,OTH_TAND_QNG,toa an nhan dan quang ngai,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_QNG,Viện kiểm sát nhân dân Quảng Ngãi,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Quảng Ngãi,OTH_VKSND_QNG,vien kiem sat nhan dan quang ngai,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_QNA,Hội đồng nhân dân Quảng Nam,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Quảng Nam,OTH_HDND_QNA,hoi ong nhan dan quang nam,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_QNA,Tòa án nhân dân Quảng Nam,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Quảng Nam,OTH_TAND_QNA,toa an nhan dan quang nam,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_QNA,Viện kiểm sát nhân dân Quảng Nam,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Quảng Nam,OTH_VKSND_QNA,vien kiem sat nhan dan quang nam,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_TTH,Hội đồng nhân dân Thừa Thiên Huế,OTHER,province,2018,2024,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Thừa Thiên Huế,OTH_HDND_TTH,hoi ong nhan dan thua thien hue,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_TTH,Tòa án nhân dân Thừa Thiên Huế,OTHER,province,2018,2024,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Thừa Thiên Huế,OTH_TAND_TTH,toa an nhan dan thua thien hue,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_TTH,Viện kiểm sát nhân dân Thừa Thiên Huế,OTHER,province,2018,2024,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Thừa Thiên Huế,OTH_VKSND_TTH,vien kiem sat nhan dan thua thien hue,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_QTR,Hội đồng nhân dân Quảng Trị,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Quảng Trị,OTH_HDND_QTR,hoi ong nhan dan quang tri,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_QTR,Tòa án nhân dân Quảng Trị,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Quảng Trị,OTH_TAND_QTR,toa an nhan dan quang tri,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_QTR,Viện kiểm sát nhân dân Quảng Trị,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Quảng Trị,OTH_VKSND_QTR,vien kiem sat nhan dan quang tri,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_QBI,Hội đồng nhân dân Quảng Bình,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Quảng Bình,OTH_HDND_QBI,hoi ong nhan dan quang binh,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_QBI,Tòa án nhân dân Quảng Bình,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Quảng Bình,OTH_TAND_QBI,toa an nhan dan quang binh,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_QBI,Viện kiểm sát nhân dân Quảng Bình,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Quảng Bình,OTH_VKSND_QBI,vien kiem sat nhan dan quang binh,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_HT,Hội đồng nhân dân Hà Tĩnh,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Hà Tĩnh,OTH_HDND_HT,hoi ong nhan dan ha tinh,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_HT,Tòa án nhân dân Hà Tĩnh,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Hà Tĩnh,OTH_TAND_HT,toa an nhan dan ha tinh,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_HT,Viện kiểm sát nhân dân Hà Tĩnh,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Hà Tĩnh,OTH_VKSND_HT,vien kiem sat nhan dan ha tinh,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
OTH_HDND_NA,Hội đồng nhân dân Nghệ An,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Hội đồng nhân dân Nghệ An,OTH_HDND_NA,hoi ong nhan dan nghe an,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_TAND_NA,Tòa án nhân dân Nghệ An,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Tòa án nhân dân Nghệ An,OTH_TAND_NA,toa an nhan dan nghe an,OTHER,Annotator_A,HIGH,Khớp hoàn toàn danh mục hành chính chuẩn,2026-09-12,DataVietNam,2026-09-12
OTH_VKSND_NA,Viện kiểm sát nhân dân Nghệ An,OTHER,province,2018,2026,dvc_2018,https://dichvucong.gov.vn/archive/2018,generated_catalog,source,2026-09-12T19:42:24.601202,crawl_2018_2026,Viện kiểm sát nhân dân Nghệ An,OTH_VKSND_NA,vien kiem sat nhan dan nghe an,OTHER,Annotator_A,MEDIUM,Tên có thể gây nhầm lẫn ngành/ngoài ngành,2026-09-12,DataVietNam,2026-09-12
